age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
36,Private,82701,Assoc-acdm,10,Never-married,Adm-clerical,Not-in-family,White,Female,14,1,51,United-States,<=50K
33,?,211711,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,170272,HS-grad,9,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,51,United-States,<=50K
33,?,304076,HS-grad,9,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,70,United-States,<=50K
53,Local-gov,489558,9th,5,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,45,United-States,<=50K
52,Self-emp-not-inc,163083,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,91,United-States,<=50K
29,Private,308269,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
63,Self-emp-inc,126130,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7669,0,45,United-States,>50K
65,Private,154588,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,1,40,?,<=50K
49,Federal-gov,206610,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,45,Iran,<=50K
51,Federal-gov,173124,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1865,49,United-States,<=50K
35,Private,113365,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,9,0,45,Jamaica,<=50K
29,Private,128043,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,16,0,40,Mexico,>50K
56,Private,168200,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,12,1,45,Hong,>50K
53,?,235762,7th-8th,4,Widowed,?,Other-relative,White,Male,9,0,40,United-States,<=50K
61,Self-emp-not-inc,128104,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,88,United-States,<=50K
28,Private,180864,Some-college,10,Married-AF-spouse,Adm-clerical,Wife,White,Male,3200,0,40,United-States,>50K
40,Private,133486,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,40,United-States,<=50K
35,State-gov,219356,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,8,1,40,Puerto-Rico,>50K
49,Private,108913,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,11,0,40,Italy,>50K
21,Private,471233,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,23,United-States,<=50K
36,Private,79085,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,29,United-States,<=50K
22,Private,398075,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,13,Taiwan,<=50K
41,Private,194865,1st-4th,2,Separated,Other-service,Not-in-family,White,Male,0,1,37,Haiti,<=50K
53,State-gov,35336,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,6,1895,40,United-States,>50K
40,Private,288445,9th,5,Divorced,Adm-clerical,Unmarried,White,Female,20,0,35,Guatemala,<=50K
44,Private,108953,Assoc-voc,10,Divorced,Adm-clerical,Wife,White,Female,0,1,40,United-States,<=50K
46,State-gov,147865,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,17,1,48,United-States,>50K
18,Private,314553,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,1,22,Peru,<=50K
53,Private,144949,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15324,0,60,United-States,>50K
66,State-gov,99100,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,43,1904,40,United-States,>50K
50,State-gov,108636,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,47,1893,91,United-States,>50K
33,Private,160250,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,2665,1,51,United-States,>50K
22,Self-emp-not-inc,45702,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,22,United-States,<=50K
35,Private,272375,11th,7,Married-civ-spouse,Other-service,Own-child,White,Male,5,0,35,United-States,<=50K
43,Self-emp-not-inc,34165,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,40,United-States,<=50K
21,Local-gov,193441,Assoc-acdm,13,Never-married,Adm-clerical,Own-child,Black,Female,0,1,36,United-States,<=50K
39,Self-emp-not-inc,137159,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,1,40,United-States,<=50K
49,Private,189053,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Female,9,0,32,United-States,<=50K
33,Local-gov,193677,HS-grad,9,Divorced,Other-service,Other-relative,White,Female,0,0,31,Jamaica,<=50K
47,Self-emp-not-inc,72213,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1,34,Outlying-US(Guam-USVI-etc),<=50K
38,Private,227960,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,9,1,40,United-States,<=50K
30,Private,159118,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,12,1,50,United-States,>50K
64,State-gov,190051,Doctorate,16,Widowed,Prof-specialty,Unmarried,White,Male,32,0,31,United-States,>50K
19,Private,158836,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,Dominican-Republic,<=50K
26,Private,195645,Some-college,13,Divorced,Exec-managerial,Unmarried,White,Female,2,1,52,United-States,>50K
22,Private,90437,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,1,40,United-States,<=50K
45,Private,141654,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,22,0,40,Vietnam,<=50K
64,Local-gov,128772,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,40,United-States,<=50K
28,Private,91798,HS-grad,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,3173,0,40,India,<=50K
45,?,371717,9th,4,Never-married,?,Other-relative,White,Male,0,1,40,Mexico,<=50K
49,Local-gov,587318,9th,5,Divorced,Craft-repair,Not-in-family,White,Male,8,0,40,United-States,<=50K
40,Private,259638,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,9,1,40,Cambodia,<=50K
27,Local-gov,395957,12th,8,Never-married,Prof-specialty,Unmarried,Black,Female,0,1,40,United-States,<=50K
25,Local-gov,324613,Some-college,10,Never-married,Sales,Own-child,White,Male,8,0,22,United-States,<=50K
47,Self-emp-not-inc,100682,Some-college,9,Married-civ-spouse,Tech-support,Husband,White,Female,8,1,22,United-States,<=50K
33,?,152289,HS-grad,9,Married-spouse-absent,?,Unmarried,White,Male,7377,0,40,United-States,<=50K
46,Private,118898,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,13,1916,45,United-States,>50K
74,Local-gov,103578,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,40,United-States,<=50K
50,?,214002,11th,7,Married-spouse-absent,?,Not-in-family,White,Male,2985,0,33,United-States,<=50K
34,Private,180347,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,El-Salvador,<=50K
64,Local-gov,109855,HS-grad,9,Widowed,Adm-clerical,Wife,White,Female,0,0,23,United-States,<=50K
51,Self-emp-not-inc,160384,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,37,1,45,United-States,>50K
29,?,232421,Prof-school,8,Married-spouse-absent,?,Own-child,White,Female,0,0,40,United-States,<=50K
57,Private,152900,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,14940,1856,49,Poland,>50K
49,State-gov,93107,7th-8th,4,Married-civ-spouse,Other-service,Husband,Black,Male,0,1,29,United-States,<=50K
72,Private,115788,Some-college,10,Never-married,Other-service,Own-child,White,Male,3724,0,40,United-States,<=50K
22,Private,374204,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,4,0,40,Cuba,<=50K
67,Federal-gov,169543,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1,40,United-States,<=50K
61,?,108698,7th-8th,4,Widowed,?,Not-in-family,White,Female,29,0,40,United-States,<=50K
21,Private,143016,HS-grad,13,Never-married,Transport-moving,Not-in-family,White,Male,15,1,51,United-States,<=50K
80,?,129018,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,1,40,Mexico,<=50K
49,Private,177510,Doctorate,4,Separated,Prof-specialty,Not-in-family,Black,Female,0,1,45,United-States,<=50K
79,?,100346,7th-8th,4,Widowed,?,Not-in-family,White,Female,0,1,7,United-States,<=50K
52,Federal-gov,76119,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,51,United-States,>50K
38,Federal-gov,157885,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,1,40,Haiti,<=50K
39,Private,173850,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K
21,Private,193885,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,51,Haiti,<=50K
40,Private,348733,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,13,0,40,South,<=50K
31,Private,217403,Assoc-acdm,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,69,United-States,>50K
51,Private,153402,Bachelors,13,Married-AF-spouse,Other-service,Wife,White,Female,0,2220,88,United-States,>50K
32,Private,211941,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,40,?,<=50K
35,Private,340940,HS-grad,9,Never-married,Craft-repair,Unmarried,Other,Male,0,1,40,Ireland,<=50K
75,?,345692,Some-college,10,Widowed,?,Not-in-family,White,Female,0,0,10,United-States,<=50K
35,Private,50301,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,1,1,46,Puerto-Rico,>50K
36,Federal-gov,184144,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,3,1,40,United-States,<=50K
55,Self-emp-inc,189906,Bachelors,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,14983,0,49,United-States,>50K
66,Private,236122,Some-college,9,Widowed,Adm-clerical,Other-relative,White,Female,2,0,20,United-States,<=50K
26,Private,469439,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
54,Federal-gov,177629,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,3558,0,34,Peru,<=50K
48,Private,78790,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,1,40,United-States,<=50K
23,?,136039,10th,13,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
61,Private,180581,HS-grad,9,Separated,Other-service,Unmarried,White,Female,8,1,45,United-States,<=50K
19,Never-worked,112478,Assoc-voc,11,Never-married,?,Own-child,White,Male,0,0,31,United-States,<=50K
50,Private,194749,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15,1,52,?,>50K
53,Local-gov,220768,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Female,0,1,40,United-States,<=50K
71,Self-emp-not-inc,84791,Assoc-voc,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,3,0,10,Columbia,<=50K
24,Private,203166,11th,7,Divorced,Sales,Wife,White,Female,0,1,30,?,>50K
47,Local-gov,195181,9th,4,Divorced,Craft-repair,Unmarried,White,Male,14,0,35,United-States,<=50K
41,Private,238235,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,1,40,Canada,<=50K
49,?,244582,10th,6,Never-married,?,Own-child,White,Female,0,0,14,?,<=50K
56,Private,287335,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,1,0,40,United-States,>50K
66,Private,97800,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
29,Self-emp-not-inc,209912,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,92,United-States,<=50K
45,Private,172816,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,22,2049,37,United-States,<=50K
45,State-gov,110482,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,19,1887,51,Philippines,>50K
20,Local-gov,245483,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,34,United-States,<=50K
69,Private,223923,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,4360,0,51,Scotland,<=50K
36,Private,190842,11th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,Self-emp-inc,229444,Bachelors,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,14495,1882,54,United-States,>50K
40,Private,187257,Assoc-acdm,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,7586,1,53,United-States,>50K
45,State-gov,144295,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1,40,United-States,>50K
26,Self-emp-inc,189502,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,1,40,United-States,<=50K
32,Private,502527,Bachelors,13,Never-married,Tech-support,Unmarried,White,Female,0,0,40,Haiti,<=50K
67,Private,110815,10th,6,Married-civ-spouse,Sales,Husband,White,Male,16,0,45,United-States,<=50K
48,State-gov,95021,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,21,0,40,United-States,>50K
56,State-gov,80951,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,10,0,19,United-States,<=50K
20,Private,146278,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,1,38,United-States,<=50K
34,Private,374403,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,5,0,40,United-States,<=50K
18,Private,79001,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,10,1,36,United-States,<=50K
59,Private,143428,Some-college,10,Married-civ-spouse,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,3774,0,40,Columbia,<=50K
23,Local-gov,363305,11th,7,Never-married,Priv-house-serv,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,114787,HS-grad,6,Never-married,Farming-fishing,Other-relative,White,Male,14,1,35,Scotland,<=50K
36,Private,207000,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,1,40,England,<=50K
41,Private,385528,Prof-school,15,Married-civ-spouse,Transport-moving,Husband,Black,Male,15,1,40,United-States,>50K
48,Self-emp-not-inc,72049,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Female,0,0,40,Thailand,<=50K
27,Local-gov,399083,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,14,United-States,<=50K
62,Private,247924,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,1,22,United-States,<=50K
45,Private,591372,10th,6,Divorced,Other-service,Unmarried,White,Female,0,0,34,United-States,<=50K
17,Never-worked,116413,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,10,United-States,<=50K
25,Private,111649,Some-college,10,Separated,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
49,?,363999,Some-college,10,Married-spouse-absent,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
25,Private,221526,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,13,0,40,Cuba,<=50K
34,Local-gov,166476,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,20,United-States,<=50K
39,Private,108291,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
48,Local-gov,181313,9th,5,Never-married,Other-service,Not-in-family,Black,Male,15,0,35,United-States,<=50K
33,Private,125729,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
46,Private,206546,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,29,Thailand,>50K
53,State-gov,116811,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,50,United-States,<=50K
24,Private,193905,Masters,14,Never-married,Machine-op-inspct,Unmarried,White,Female,7,0,47,United-States,<=50K
55,Private,274263,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,21,United-States,<=50K
31,Private,407802,5th-6th,4,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,El-Salvador,<=50K
71,Private,72961,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,1,45,United-States,>50K
38,Private,124645,Some-college,10,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Male,6,1,40,United-States,<=50K
38,Private,180853,HS-grad,9,Divorced,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
55,Private,722009,1st-4th,3,Divorced,Adm-clerical,Unmarried,White,Female,0,0,36,Yugoslavia,<=50K
18,?,509859,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
47,Self-emp-not-inc,170542,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,49,1,45,United-States,>50K
22,Local-gov,649994,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,1,40,United-States,<=50K
24,Private,346642,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,180573,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,14,0,45,United-States,<=50K
48,Private,506932,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,1,1,45,Italy,>50K
43,Self-emp-not-inc,91422,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,11,1,50,United-States,<=50K
48,Self-emp-not-inc,103678,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,29,United-States,<=50K
29,?,162091,9th,3,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
38,Local-gov,391189,Some-college,10,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
19,Local-gov,225864,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,36,United-States,<=50K
38,Local-gov,84658,Assoc-acdm,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
43,Private,516038,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,33,?,<=50K
31,Self-emp-not-inc,123308,Masters,14,Never-married,Exec-managerial,Own-child,White,Male,1,0,60,India,<=50K
42,Private,668741,5th-6th,3,Separated,Other-service,Other-relative,White,Male,33,0,41,Mexico,<=50K
24,?,169008,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,25,0,40,United-States,<=50K
45,Private,183474,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2083,45,United-States,<=50K
44,Self-emp-not-inc,177514,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,1,44,United-States,<=50K
52,Private,170398,Assoc-voc,7,Separated,Other-service,Unmarried,White,Female,0,0,40,Holand-Netherlands,<=50K
51,Federal-gov,134057,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,7392,0,40,United-States,>50K
26,Federal-gov,89260,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
53,Private,170028,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,29,0,40,Cambodia,>50K
38,Private,63620,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,1,34,United-States,<=50K
23,Private,648907,12th,8,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,1,32,United-States,<=50K
36,Private,174057,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,40,United-States,<=50K
25,?,205896,Preschool,6,Never-married,?,Other-relative,White,Female,0,0,40,United-States,<=50K
33,Self-emp-not-inc,141386,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,61,United-States,<=50K
37,Private,30257,Some-college,10,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,1,51,United-States,<=50K
46,Local-gov,148475,Some-college,10,Widowed,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
25,?,220474,Bachelors,13,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
70,Federal-gov,77499,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,2,1,40,United-States,<=50K
17,Private,212859,11th,7,Never-married,Other-service,Own-child,White,Female,1,0,23,United-States,<=50K
40,Private,218294,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,11,1,40,United-States,>50K
38,Private,178384,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,7453,0,34,United-States,>50K
17,Private,214913,HS-grad,9,Never-married,Priv-house-serv,Other-relative,White,Female,0,0,32,United-States,<=50K
17,?,263063,11th,6,Never-married,?,Own-child,White,Female,0,0,40,United-States,<=50K
51,Self-emp-not-inc,197925,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3,1,53,Mexico,<=50K
37,Private,77801,Prof-school,15,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,6,0,40,Mexico,<=50K
44,Private,218912,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,15025,1,40,?,<=50K
76,?,107088,Some-college,10,Widowed,?,Not-in-family,White,Female,0,0,33,United-States,<=50K
45,Federal-gov,192032,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7741,1,40,United-States,>50K
49,Local-gov,353335,Prof-school,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
55,Federal-gov,204268,Prof-school,15,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
90,Private,128452,7th-8th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5,0,34,United-States,<=50K
56,Self-emp-inc,158083,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,39,1,51,United-States,<=50K
30,State-gov,95364,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,7569,1,51,United-States,>50K
45,Private,176744,Assoc-acdm,11,Never-married,Adm-clerical,Not-in-family,White,Female,31,1,33,United-States,>50K
42,Federal-gov,352681,Some-college,10,Married-spouse-absent,Armed-Forces,Not-in-family,White,Male,0,1,40,United-States,>50K
41,Private,315627,Assoc-acdm,13,Divorced,Transport-moving,Unmarried,White,Male,3,0,40,United-States,<=50K
50,State-gov,121538,Doctorate,16,Widowed,Prof-specialty,Not-in-family,White,Female,13,0,33,United-States,<=50K
25,Federal-gov,421716,Some-college,10,Never-married,Sales,Not-in-family,Black,Female,0,0,35,United-States,<=50K
37,Private,172214,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,80118,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Self-emp-not-inc,166001,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,24,1,45,Nicaragua,>50K
26,Local-gov,267255,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,1,40,United-States,<=50K
27,Private,119740,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,1,40,India,<=50K
29,Private,231030,Preschool,1,Married-spouse-absent,Handlers-cleaners,Unmarried,Other,Male,0,1,40,Mexico,<=50K
52,Private,158049,Some-college,10,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
46,Private,214488,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Local-gov,219618,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
66,Self-emp-not-inc,109016,Bachelors,13,Divorced,Other-service,Not-in-family,Other,Male,0,0,54,United-States,<=50K
28,Private,306968,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,8,0,40,United-States,<=50K
35,Federal-gov,172454,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
19,Private,166657,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,4,0,22,United-States,<=50K
32,Local-gov,80311,Masters,14,Never-married,Protective-serv,Own-child,White,Male,0,1,50,United-States,<=50K
24,Private,85397,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,2,0,40,United-States,<=50K
70,Private,187855,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,3483,0,40,Philippines,<=50K
49,Private,296136,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,7523,1,45,United-States,>50K
40,Local-gov,227426,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,29,0,45,Canada,<=50K
49,Private,106680,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1,40,United-States,<=50K
23,Private,178799,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,34,Ireland,<=50K
17,Private,233223,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
53,Federal-gov,198551,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1,40,Scotland,<=50K
48,Private,168369,HS-grad,9,Married-AF-spouse,Adm-clerical,Wife,White,Female,0,1,40,United-States,<=50K
20,Federal-gov,125604,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
67,Self-emp-not-inc,35499,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1,45,United-States,<=50K
84,?,302646,HS-grad,9,Widowed,?,Not-in-family,White,Female,3107,0,12,United-States,<=50K
56,State-gov,102459,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,45,United-States,<=50K
28,Local-gov,139195,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,5,0,19,United-States,<=50K
34,Self-emp-not-inc,193726,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,8,0,33,United-States,<=50K
46,Federal-gov,215809,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,5,1,40,Scotland,<=50K
35,Self-emp-inc,188348,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,13,1,52,United-States,>50K
43,Private,148644,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,3524,1,60,United-States,<=50K
45,Private,127078,Assoc-voc,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,5,1,40,Cambodia,<=50K
38,Private,364350,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,25,0,45,United-States,>50K
37,Local-gov,133369,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,4,0,40,United-States,<=50K
44,Self-emp-not-inc,159957,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,6,0,38,United-States,<=50K
58,Private,530732,12th,8,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,1,40,United-States,<=50K
54,Self-emp-inc,99315,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,57,1,60,United-States,>50K
34,?,258474,1st-4th,3,Married-civ-spouse,?,Wife,Black,Female,0,0,40,Mexico,<=50K
28,Private,115672,HS-grad,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,40,Thailand,<=50K
32,Private,172869,HS-grad,9,Divorced,Priv-house-serv,Other-relative,White,Male,0,0,45,United-States,>50K
38,Private,187259,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,11,1,60,India,>50K
54,State-gov,45518,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,Male,2,1,40,United-States,>50K
